date,iso_code,S,V,I,daily_R0,avg_R0
2023-12-24,VNM,99243836,472966,0,0.3186696388367515,0.4017195379625951
2023-12-25,VNM,99246217,472884,0,0.3186696388367515,0.4017195379625951
2023-12-26,VNM,99248596,472804,0,0.3186696388367515,0.4017195379625951
2023-12-27,VNM,99250974,472726,0,0.3186696388367515,0.4017195379625951
2023-12-28,VNM,99253349,472650,0,0.3186696388367515,0.4017195379625951
2023-12-29,VNM,99255722,472576,0,0.3186696388367515,0.4017195379625951
2023-12-30,VNM,99258093,472504,0,0.3186696388367515,0.4017195379625951
2023-12-31,VNM,99260462,472434,0,0.3186696388367515,0.4017195379625951
2024-01-01,VNM,99262829,472366,0,0.3186696388367515,0.4017195379625951
2024-01-02,VNM,99265194,472300,0,0.3186696388367515,0.4017195379625951
2024-01-03,VNM,99267558,472235,0,0.3186696388367515,0.4017195379625951
2024-01-04,VNM,99269920,472172,0,0.3186696388367515,0.4017195379625951
2024-01-05,VNM,99272279,472111,0,0.3186696388367515,0.4017195379625951
2024-01-06,VNM,99274638,472052,0,0.3186696388367515,0.4017195379625951
2024-01-07,VNM,99276994,471994,0,0.3186696388367515,0.4017195379625951
2024-01-08,VNM,99279349,471938,0,0.3186696388367515,0.4017195379625951
2024-01-09,VNM,99281703,471883,0,0.3186696388367515,0.4017195379625951
2024-01-10,VNM,99284054,471830,0,0.3186696388367515,0.4017195379625951
2024-01-11,VNM,99286405,471778,0,0.3186696388367515,0.4017195379625951
2024-01-12,VNM,99288753,471728,0,0.3186696388367515,0.4017195379625951
2024-01-13,VNM,99291101,471680,0,0.3186696388367515,0.4017195379625951
2024-01-14,VNM,99293447,471632,0,0.3186696388367515,0.4017195379625951
2024-01-15,VNM,99295791,471586,0,0.3186696388367515,0.4017195379625951
2024-01-16,VNM,99298134,471541,0,0.3186696388367515,0.4017195379625951
2024-01-17,VNM,99300476,471498,0,0.3186696388367515,0.4017195379625951
2024-01-18,VNM,99302816,471456,0,0.3186696388367515,0.4017195379625951
2024-01-19,VNM,99305156,471415,0,0.3186696388367515,0.4017195379625951
2024-01-20,VNM,99307494,471375,0,0.3186696388367515,0.4017195379625951
