date,iso_code,continent,location,S0,V0,I0,D0,beta,beta_v,gamma,theta,alpha,alpha0,pi,death_avg,recovery_case,new_full_vaccinated,new_boost_req,daily_case_non_vaccinated,daily_case_vaccinated,current_pol_N,daily_R0,avg_R0
2021-07-21,OWID_WRL,,World,6494397397,1324425393,7838293,4244087,0.07781484246046189,0.025938277261466032,0.0010813578925921753,0.05132176100076892,0.002606791048322342,0.0016409659695700706,368335,8385.0,397928.0,16957771.0,1687803.0,496067.51953125,33258.48046875,7830905171,0.8804842460291387,0.6514860645793049
2021-07-22,OWID_WRL,,World,6479297526,1339582741,7967765,4252563,0.07808515934815533,0.026028388255311476,0.0010629078543355633,0.051153993623054894,0.0025723842640747794,0.0017516394677961843,368344,8476.0,402275.0,16929537.0,1670659.0,505837.27734375,34385.72265625,7831100596,0.9051897871061318,0.6653353346732245
2021-07-23,OWID_WRL,,World,6464623026,1354310011,8101955,4261032,0.0759712636219105,0.025323753603589853,0.001046414106224979,0.051030029171971455,0.0024971830427567014,0.0017756510546856558,368353,8469.0,407583.0,16667243.0,1853481.0,514766.3359375,35475.6640625,7831296025,0.8932554361668844,0.6783139056328137
2021-07-24,OWID_WRL,,World,6450536321,1368462013,8223615,4269510,0.07322596972986467,0.02440865430200083,0.0010091668931485728,0.05101406133434019,0.002484327380114011,0.001833663613094732,368363,8478.0,413443.0,16143347.0,1921825.0,508099.46875,35481.53125,7831491460,0.8703617685234427,0.6903233781068863
2021-07-25,OWID_WRL,,World,6436684336,1382397885,8326868,4277809,0.07134098038365276,0.023780325826290707,0.0009923298892212534,0.051148883349657996,0.0024624404694584133,0.0019397736560921605,368372,8299.0,419520.0,16025244.0,2036109.0,495997.2265625,35074.7734375,7831686899,0.8605014296821466,0.7015530190751127
2021-07-26,OWID_WRL,,World,6423188059,1395992330,8415881,4286072,0.07294870543573825,0.024316234575142023,0.001020451691272726,0.05143632615527715,0.002475856981438128,0.00197234679566759,368381,8263.0,425910.0,15849952.0,2218088.0,488233.58203125,34952.41796875,7831882343,0.8770862483479169,0.7132766895985785
2021-07-27,OWID_WRL,,World,6409695539,1409573202,8514390,4294660,0.07526965520413223,0.02508988260668031,0.0010548025166805843,0.051687085040736915,0.002531396834699703,0.002034075984738675,368390,8588.0,432882.0,15902895.0,2299088.0,503502.53125,36476.46875,7832077792,0.9019878848527723,0.7258022023432014
2021-07-28,OWID_WRL,,World,6395971727,1423369619,8628258,4303641,0.0772399423270274,0.02574664475077861,0.0010728700973012166,0.05184348914925817,0.0024869256273875153,0.0019887216646243635,368399,8981.0,440084.0,16225483.0,2421554.0,524485.96875,38447.03125,7832273246,0.9214046422452069,0.7393299213680204
2021-07-29,OWID_WRL,,World,6382508887,1436890634,8756285,4312898,0.07985737940487132,0.026619126105426175,0.0010463341474152565,0.05191905014512433,0.0025151952442611855,0.0020508046534697287,368409,9257.0,447319.0,15906306.0,2393299.0,544231.6171875,40371.3828125,7832468705,0.9564081749471997,0.753216762088975
2021-07-30,OWID_WRL,,World,6368987698,1450449337,8905072,4322060,0.07792096995776336,0.02597365503364015,0.001031771556703865,0.051842141197735406,0.0025694343867044855,0.0020739083547436743,368418,9162.0,454618.0,16053256.0,2516729.0,569806.8984375,42760.1015625,7832664168,0.9323925071589892,0.7666270738493016
2021-07-31,OWID_WRL,,World,6355219584,1464267521,9041283,4331248,0.0755168834591828,0.02517229457898633,0.0010090382084047141,0.051829590999419,0.0026053541942613204,0.0020898093791784913,368427,9188.0,461658.0,16364696.0,2585132.0,564225.47265625,42831.52734375,7832859637,0.9028029561282667,0.7787636964352962
2021-08-01,OWID_WRL,,World,6341320700,1478233971,9160067,4340371,0.07183517717101655,0.02394505995234426,0.0009927874981700462,0.05189176018035676,0.0026232357242021494,0.00204138996805922,368436,9123.0,468606.0,16557598.0,2643174.0,553967.56640625,42545.43359375,7833055110,0.8514426246434098,0.7882872575345204
2021-08-02,OWID_WRL,,World,6327323804,1492327583,9249736,4349465,0.07377345653638458,0.024591151260734224,0.0010078125472986472,0.05210721689786606,0.0026033066281616283,0.0020156526182341632,368445,9094.0,475332.0,16634779.0,2606050.0,532702.03125,41392.96875,7833250589,0.8694641769911722,0.7981764332271524
2021-08-03,OWID_WRL,,World,6313462747,1506271569,9352968,4358787,0.07592411119057395,0.025308040252932682,0.0010307957858938467,0.05224983128350273,0.0025772701371096413,0.001991772307241525,368455,9322.0,481978.0,16471964.0,2600394.0,551197.84375,43334.15625,7833446072,0.8915776312487265,0.8087584985536126
2021-08-04,OWID_WRL,,World,6299771225,1520029428,9472478,4368428,0.07758648055234285,0.02586215849336909,0.0010477722935856911,0.052308698948680586,0.0026289213381621283,0.0019804452093912846,368464,9641.0,488691.0,16271499.0,2596148.0,572326.59765625,45515.40234375,7833641560,0.9037034265813163,0.8193418867405791
2021-08-05,OWID_WRL,,World,6285778903,1534074169,9605627,4378353,0.07877803753428551,0.0262593416427803,0.0010434508856111112,0.05232464262874251,0.0026925477749442117,0.0019874417158662846,368473,9925.0,495493.0,16561603.0,2609833.0,591031.65234375,47535.34765625,7833837053,0.9124345763963764,0.8286052826241538
2021-08-06,OWID_WRL,,World,6271443811,1548450798,9749565,4388376,0.07622663477122432,0.025408874746208825,0.0010068141501697768,0.05222038111443947,0.0027536432627303193,0.002004799250735981,368482,10023.0,502611.0,16924760.0,2650953.0,607177.18359375,49394.81640625,7834032551,0.8820550034480755,0.8375228985935641
2021-08-07,OWID_WRL,,World,6256829991,1563125340,9874529,4398192,0.07327150871538957,0.02442383691336226,0.0009630839101287768,0.052202793672488076,0.002799881093678669,0.0020379523751431565,368491,9816.0,509126.0,17269319.0,2708225.0,594941.34375,48964.65625,7834228053,0.8488066739899373,0.8457643148075223
2021-08-08,OWID_WRL,,World,6242065887,1577974467,9975504,4407702,0.07075929185389868,0.023586432969430988,0.0009421077872356124,0.0522218225765836,0.0029309817183073984,0.002081687674379039,368501,9510.0,515478.0,17518380.0,2790585.0,577842.75,48120.25,7834423561,0.8144395245452225,0.8524171762356756
2021-08-09,OWID_WRL,,World,6226640355,1593506667,10054950,4417100,0.07242419033923059,0.024141399033123255,0.0009651962466247967,0.05237937533254765,0.003077055828910511,0.0021178687661251644,368510,9398.0,520939.0,18295381.0,2890288.0,562392.63671875,47390.36328125,7834619073,0.8238176687236154,0.8585332298936693
2021-08-10,OWID_WRL,,World,6210424839,1609816240,10146706,4426805,0.07465559063600188,0.02488519659019112,0.0009902721139254454,0.052511425875550154,0.0032196227337110465,0.0021118379321547866,368519,9705.0,526672.0,19159720.0,2980027.0,578761.26953125,49371.73046875,7834814591,0.8358993600021706,0.8650168213717068
2021-08-11,OWID_WRL,,World,6193374981,1626942102,10256176,4436853,0.07616842865350347,0.02538947622287581,0.0010053454620903542,0.052615809245083155,0.0033171645606616925,0.0021638655702025797,368528,10048.0,532818.0,19995225.0,3004270.0,600454.35546875,51881.64453125,7835010113,0.8495986417881789,0.8712241631746044
2021-08-12,OWID_WRL,,World,6175877150,1644503509,10377816,4447164,0.07809627359564299,0.02603209276296663,0.0009951997607203673,0.052736240457529796,0.0033934925335906553,0.002224191058146814,368537,10311.0,539637.0,20544444.0,3124626.0,617516.0859375,54071.9140625,7835205640,0.8703066628178804,0.8765680379025843
2021-08-13,OWID_WRL,,World,6158079679,1662348268,10515732,4457492,0.07532019688882165,0.025106731701582632,0.000958183415096543,0.05274231028329744,0.0034797286031528567,0.0022869112755827684,368547,10328.0,547287.0,20957793.0,3261129.0,638828.859375,56702.140625,7835401172,0.8404483273178948,0.8781431764134476
2021-08-14,OWID_WRL,,World,6139969217,1680530384,10629539,4467568,0.07256530053757929,0.024188437714600112,0.0009167848201130829,0.05284791748729649,0.003594367857437715,0.0023480194322670848,368556,10076.0,554624.0,21428446.0,3403903.0,622493.7890625,56013.2109375,7835596709,0.8074324172031628,0.8766641503718667
2021-08-15,OWID_WRL,,World,6121380936,1699216393,10717607,4477313,0.06995567407555363,0.023318557924063812,0.0009010406894001618,0.053003529612533844,0.0036512988214310706,0.0024055476490884974,368565,9745.0,561749.0,22069308.0,3546978.0,604418.21875,55143.78125,7835792250,0.7781301139257492,0.8747325106379223
2021-08-16,OWID_WRL,,World,6102672178,1718048857,10779791,4486970,0.07157174642327895,0.023857247197634792,0.0009227451626845084,0.05330372360651519,0.003732777598523539,0.0024654613180205365,368574,9657.0,568071.0,22350991.0,3687205.0,585716.2421875,54195.7578125,7835987797,0.7918402061065319,0.8730276312394849
2021-08-17,OWID_WRL,,World,6083668532,1737165404,10852494,4496917,0.07405759579385633,0.024685865532564084,0.0009440226366400203,0.053562711022922475,0.0037168905374294764,0.002467800698786259,368583,9947.0,574603.0,22779918.0,3833941.0,600866.8515625,56386.1484375,7836183348,0.8162244655266393,0.872150200670513
2021-08-18,OWID_WRL,,World,6064858386,1756069041,10944315,4507162,0.07500058854256335,0.025000194271208007,0.0009704581785155124,0.05372487908105715,0.0036639312223197555,0.0025238654599573614,368592,10245.0,581289.0,22612330.0,3883459.0,623964.83984375,59390.16015625,7836378905,0.8318096089681271,0.870488376925447
2021-08-19,OWID_WRL,,World,6046570144,1774444242,11042296,4517783,0.0766058340698938,0.025535280593623498,0.000949530785988711,0.05383382224131648,0.0036358341131559196,0.0025654872053448388,368602,10621.0,587982.0,22221224.0,4026869.0,635270.21484375,61313.78515625,7836574466,0.8536137822704285,0.8683877823587703
2021-08-20,OWID_WRL,,World,6028619699,1792468170,11153894,4528268,0.07337796044700383,0.02445931849766596,0.000919499503940059,0.053808831247634234,0.0036050253762604316,0.0025956075963831757,368611,10485.0,594449.0,21984326.0,4145023.0,652685.64453125,63846.35546875,7836770032,0.8228821141468671,0.8637310587525551
2021-08-21,OWID_WRL,,World,6011041029,1810150577,11235472,4538524,0.07067308912813537,0.02355769396363222,0.000890127268351521,0.05387811032771921,0.0035722620917214595,0.0025672913937166697,368620,10256.0,600178.0,21733327.0,4243005.0,629611.91015625,62400.08984375,7836965603,0.7916564722469686,0.8581604723420998
2021-08-22,OWID_WRL,,World,5993739333,1827583018,11290302,4548525,0.0689320935325879,0.02297736450072452,0.0008805787480264035,0.054077561432811984,0.0035053436314552598,0.002618189133189647,368629,10001.0,605346.0,21473014.0,4235266.0,609041.8671875,61135.1328125,7837161179,0.7773477820630403,0.8538112087127108
2021-08-23,OWID_WRL,,World,5977053416,1844419368,11325508,4558467,0.0706915319490236,0.023563845904552534,0.0009067142948466418,0.05435526600661092,0.0034175083567292834,0.0026343775625888794,368638,9942.0,610552.0,21010116.0,4369944.0,595204.35546875,60495.64453125,7837356760,0.7993695703163378,0.850940148932845
2021-08-24,OWID_WRL,,World,5961010192,1860600393,11373023,4568736,0.07318046470200258,0.024393489328208538,0.0009329973218202408,0.05458627842395113,0.0033936427459730434,0.0025908158560131378,368648,10269.0,615601.0,20426630.0,4440113.0,610580.04296875,62804.95703125,7837552345,0.8215903961722639,0.8503972683932559
2021-08-25,OWID_WRL,,World,5945100903,1876627214,11440471,4579347,0.07394375307476028,0.024647915866279586,0.0009474260281766371,0.05469084271093384,0.003397332918169627,0.001876090771826441,368657,10611.0,620811.0,20229539.0,4397712.0,633009.8828125,65860.1171875,7837747936,0.7607315030948749,0.8468288099252187
2021-08-26,OWID_WRL,,World,5927912201,1893928011,11513132,4590186,0.07462235163262636,0.024874115415708064,0.0009377986806717754,0.054785179219694516,0.0034119707431567955,0.001823277325900831,368666,10839.0,625689.0,20197487.0,3093437.0,641672.359375,67516.640625,7837943531,0.7599089190272089,0.8421501453383539
2021-08-27,OWID_WRL,,World,5910617804,1911329784,11590559,4600983,0.07164996213797467,0.023883318807245636,0.0009080666428599346,0.05478795285024648,0.003422418208950424,0.001725669754436447,368675,10797.0,630749.0,20225863.0,3020912.0,649773.578125,69199.421875,7838139131,0.7189632826483997,0.8352299584892051
2021-08-28,OWID_WRL,,World,5893187689,1928896786,11638753,4611508,0.06920840433960666,0.023069467899566213,0.000867275042266126,0.05490141426663148,0.003369085636692265,0.0017108022697691029,368684,10525.0,635023.0,20228606.0,2861185.0,626239.2109375,67502.7890625,7838334737,0.6949359371544885,0.8275069153850207
2021-08-29,OWID_WRL,,World,5876155495,1946091892,11661357,4621602,0.06802820621065701,0.022676067525655357,0.0008541887535044164,0.055128404009927835,0.003382797649627337,0.0017326591891656251,368694,10094.0,638984.0,19854654.0,2856946.0,605608.2109375,66073.7890625,7838530347,0.6820360008365812,0.819493472780455
2021-08-30,OWID_WRL,,World,5859184407,1963241117,11668874,4631563,0.06901070416151578,0.02300356791774422,0.0008619512045463855,0.05542154281552787,0.0034012397653910625,0.0017103930690404163,368703,9961.0,642872.0,19877845.0,2922315.0,594698.3671875,65651.6328125,7838725962,0.6848482455666274,0.8118887892216674
2021-08-31,OWID_WRL,,World,5842141880,1980456824,11681255,4641621,0.0714469794124339,0.023815658215350224,0.0008996464849025212,0.055705059088257215,0.0034306116507520235,0.0017056600062764155,368712,10058.0,646707.0,19928491.0,2901357.0,601917.671875,67228.328125,7838921581,0.7028406635739309,0.8066587759439799
2021-09-01,OWID_WRL,,World,5824984144,1997768607,11712324,4652130,0.07130288674691454,0.02376762654537276,0.0009113477393555711,0.05585637829008146,0.003415477279522653,0.0016972100711306036,368721,10509.0,650705.0,20042120.0,2914139.0,621998.2421875,70284.7578125,7839117206,0.6993286910298703,0.8006504797175407
2021-09-02,OWID_WRL,,World,5807984470,2014926625,11738936,4662804,0.0719570796174992,0.023985689524305454,0.0009057038900288748,0.05597943459270925,0.003388880617662409,0.0017025284974178376,368730,10674.0,654208.0,19895101.0,2919470.0,620551.4296875,70942.5703125,7839312836,0.7063296053688788,0.79407968900831
2021-09-03,OWID_WRL,,World,5791231245,2031834432,11769356,4673436,0.06924483766078114,0.023081610902038203,0.0008683567733017847,0.05602787442235582,0.0033877980636502847,0.001715553661469036,368740,10632.0,657139.0,19682566.0,2951857.0,625820.3984375,72370.6015625,7839508470,0.6810405443856338,0.7862429362872511
2021-09-04,OWID_WRL,,World,5774618677,2048629608,11772167,4683656,0.06581513183368301,0.02193837773389951,0.0008216838921839964,0.05618464298034508,0.0034525706568354878,0.0017316414763826403,368749,10220.0,659412.0,19619522.0,2999115.0,602035.6015625,70407.3984375,7839704109,0.6444366967979631,0.7788266576035159
2021-09-05,OWID_WRL,,World,5757783430,2065683730,11739264,4693329,0.06247659655678018,0.02082553120908819,0.0007965576036112656,0.05654587885577835,0.003466440382863719,0.0017571997817362192,368758,9673.0,661415.0,19937279.0,3052694.0,570697.2890625,67487.7109375,7839899754,0.6099106326219097,0.7717765608651831
2021-09-06,OWID_WRL,,World,5741043752,2082679803,11669167,4702680,0.06444185802881283,0.0214806196317936,0.0008262800592364477,0.0570599426677157,0.003510517924772574,0.0017940597463387117,368767,9351.0,663807.0,19959013.0,3126561.0,538645.515625,64415.484375,7840095403,0.6244670128896264,0.7662529213542395
2021-09-07,OWID_WRL,,World,5724206753,2099761059,11610922,4712322,0.06728057255051635,0.022426858643730722,0.0008591049014023176,0.0575124008239828,0.003582254604372308,0.0018201756734002542,368777,9642.0,665842.0,20154037.0,3225462.0,550652.25,66586.75,7840291057,0.6454871343331777,0.7613483351950494
2021-09-08,OWID_WRL,,World,5707081846,2117109311,11573261,4722297,0.06714498150213478,0.022381659072874267,0.0008764167679273802,0.05779900755716129,0.003655865039442657,0.0018114506318776633,368786,9975.0,667772.0,20505566.0,3303417.0,570347.4609375,69738.5390625,7840486716,0.6365845114033045,0.7548268016239338
2021-09-09,OWID_WRL,,World,5689612848,2134807311,11529779,4732440,0.068100051864324,0.022700018152420124,0.0008746047951135923,0.058035977966273244,0.0037023171102061737,0.0018615815951482553,368795,10143.0,668923.0,20864321.0,3309551.0,565640.3515625,69943.6484375,7840682379,0.6455043221202074,0.7477020616377024
2021-09-10,OWID_WRL,,World,5672078174,2152565768,11491581,4742524,0.06476952105245277,0.02158984029615043,0.0008422687879065553,0.058225234630465555,0.0038162495889360023,0.0019172756807088096,368804,10084.0,669142.0,21064751.0,3441732.0,569766.984375,71261.015625,7840878048,0.6121450556916306,0.7396622703544613
2021-09-11,OWID_WRL,,World,5654145153,2170757022,11419342,4752203,0.06207271255090975,0.020690905800736726,0.0008102918714580927,0.05853437089457519,0.0038707251769350246,0.001982477981436488,368813,9679.0,669100.0,21646066.0,3587355.0,538428.421875,68111.578125,7841073721,0.5868922571603898,0.7312477985839161
2021-09-12,OWID_WRL,,World,5636179424,2189010310,11318209,4761456,0.06148881585759093,0.02049627326463208,0.000797829409228969,0.05893564962442379,0.003901597401804828,0.0020427637911129438,368823,9253.0,668424.0,21885642.0,3756562.0,511132.17578125,65411.82421875,7841269400,0.5809436142455354,0.7227912693375202
2021-09-13,OWID_WRL,,World,5618290991,2207196478,11207127,4770486,0.0630513078482255,0.02101710007375887,0.0008330413316454788,0.059359548615804926,0.00387922911693701,0.0020948008227388414,368832,9030.0,667046.0,21990103.0,3917379.0,500232.92578125,64761.07421875,7841465083,0.5960047170176601,0.7151808964697437
2021-09-14,OWID_WRL,,World,5600744631,2225031191,11105126,4779822,0.0653324832334032,0.021777497461174907,0.0008699586119058892,0.059728183183153434,0.003918216673584588,0.0021479887645886844,368841,9336.0,665250.0,21794638.0,4062752.0,506285.40625,66299.59375,7841660771,0.615839020945404,0.709022003559025
2021-09-15,OWID_WRL,,World,5583190244,2242857747,11018989,4789483,0.06772713281547879,0.022575711387124987,0.0009046201970071846,0.059922829580826335,0.0038289709044892627,0.0021599546405311,368850,9661.0,663289.0,21944931.0,4211621.0,518191.609375,68621.390625,7841856464,0.6408556095065819,0.703140086152862
2021-09-16,OWID_WRL,,World,5566252584,2260048911,10951215,4799451,0.0677316186904572,0.022577204431692238,0.0008917731959421854,0.05998302471460929,0.0036284176280592063,0.0022096366917958078,368859,9968.0,660289.0,21377873.0,4269643.0,531334.453125,71148.546875,7842052162,0.6536105948532043,0.6966483850517067
2021-09-17,OWID_WRL,,World,5550647850,2275908493,10882304,4809217,0.06551381299138341,0.02183793714466133,0.0008747228528076408,0.060003837422663436,0.003447506041486184,0.0022411379962651422,368869,9766.0,656887.0,20196689.0,4411205.0,526486.140625,71255.859375,7842247865,0.6432978911916486,0.6894064508950584
2021-09-18,OWID_WRL,,World,5536232424,2290599028,10793384,4818736,0.06217920606245671,0.020726401658468247,0.0008285631271897673,0.060070317149839195,0.003377422146524373,0.0022634258271692687,368878,9519.0,652980.0,19135892.0,4510025.0,504611.1484375,68967.8515625,7842443573,0.6153459022088256,0.6814624281764509
2021-09-19,OWID_WRL,,World,5522371808,2304764610,10675187,4827679,0.061407769981688703,0.02046925806091553,0.0008273391370099653,0.060244284245325165,0.003265434785437347,0.002232437089440437,368887,8943.0,648362.0,18698194.0,4585882.0,473767.98828125,65340.01171875,7842639285,0.6092574767344465,0.6732165139301739
2021-09-20,OWID_WRL,,World,5509152886,2318296557,10549048,4836511,0.06257118264864162,0.020857061401117344,0.0008505980824051611,0.06046469785709573,0.0032763821173365667,0.0022651027901076236,368896,8832.0,643119.0,18032945.0,4537985.0,461596.1953125,64215.8046875,7842835003,0.6201307731467005,0.666328646145982
2021-09-21,OWID_WRL,,World,5496021823,2331732490,10430927,4845484,0.06569816769812138,0.02189938930416121,0.0009045217170055931,0.06060420133320845,0.00321491336245982,0.0022761024350342086,368905,8973.0,637845.0,18050090.0,4633968.0,463659.73046875,65037.26953125,7843030725,0.6531317750992288,0.6625983007002069
2021-09-22,OWID_WRL,,World,5483310320,2344723745,10337467,4854919,0.06585954097443163,0.02195318217298694,0.0009221794855548269,0.06063758172093802,0.003264109261349984,0.0023204985280002575,368915,9435.0,632158.0,17669234.0,4680032.0,480220.5,67912.5,7843226452,0.6548670606987576,0.6579641296175313
2021-09-23,OWID_WRL,,World,5470504972,2357807849,10244910,4864452,0.06653573870716482,0.02217858231712709,0.0009136244242262744,0.060601801284735544,0.0032645507297081565,0.0030079664895699544,368924,9533.0,626839.0,17898124.0,4802839.0,475971.453125,67843.546875,7843422184,0.7077576470818141,0.653226513303918
2021-09-24,OWID_WRL,,World,5459390903,2369194783,10158422,4873812,0.06419731765356312,0.021399105159388223,0.0008658825160049465,0.06050506663338066,0.003410295457521611,0.003144859617611298,368933,9360.0,620860.0,17858741.0,6441840.0,475428.21875,68303.78125,7843617921,0.6845909479272814,0.6490137085303004
2021-09-25,OWID_WRL,,World,5447897079,2380979413,10054562,4882608,0.0611321582998345,0.02037738624119958,0.0008215176354773087,0.06050278470608665,0.003429623894559669,0.0032936643452434193,368942,8796.0,614636.0,18618136.0,6788052.0,453911.1953125,65660.8046875,7843813663,0.6591014613732423,0.6445538277927783
2021-09-26,OWID_WRL,,World,5436758166,2392433301,9927074,4890868,0.060787290371347974,0.02026243091971714,0.0008137342383062723,0.06077621663745027,0.003535601807237714,0.003416622313294727,368951,8260.0,608329.0,18684238.0,7166793.0,426908.21484375,62192.78515625,7844009410,0.6535341645657635,0.6428355434417955
2021-09-27,OWID_WRL,,World,5425425304,2404085645,9795266,4898946,0.06263554041870975,0.02087851518453084,0.0008667452216203215,0.061017536430353195,0.0034024914107656837,0.0034838762992515566,368961,8078.0,603330.0,19222212.0,7486351.0,418250.00390625,61349.99609375,7844205162,0.6799152350198185,0.6428419325791485
2021-09-28,OWID_WRL,,World,5415050937,2414766425,9676119,4907436,0.06565462197444166,0.02188487429390951,0.0009247509254485191,0.06114279909124722,0.003321269219518453,0.003584646079091278,368970,8490.0,597683.0,18459963.0,7674858.0,424347.75390625,62678.24609375,7844400918,0.7197824601259574,0.6451390833347215
2021-09-29,OWID_WRL,,World,5405416721,2424684301,9579273,4916384,0.0656297774404527,0.021876591491835778,0.0009411987736438872,0.06117259629201506,0.0032803552273822653,0.0035253884376898244,368979,8948.0,591625.0,17984842.0,7943371.0,438540.05859375,65186.94140625,7844596680,0.7182478761049468,0.6473961190124341
2021-09-30,OWID_WRL,,World,5395930364,2434454436,9482245,4925400,0.06700340671663972,0.022334469282246482,0.0009398618154245118,0.06113784235695239,0.003269564432549114,0.003470772290094463,368988,9016.0,585989.0,17731687.0,7823960.0,433203.5859375,64773.4140625,7844792446,0.7314998329585899,0.6501478017124419
2021-10-01,OWID_WRL,,World,5386431445,2444226117,9396342,4934312,0.06459071024673893,0.021530235154951234,0.000890559326171823,0.061093242455415094,0.0033343673231447327,0.0034488269883882804,368997,8912.0,579724.0,17642342.0,7715003.0,437011.5703125,65721.4296875,7844988217,0.7017606482030421,0.6520068260590441
2021-10-02,OWID_WRL,,World,5376614158,2454333488,9293666,4942680,0.06163921502884465,0.02054640246840432,0.0008413256942954481,0.061139597657157034,0.003344648038773776,0.0035294808305768944,369007,8368.0,574053.0,17960341.0,7684978.0,416713.640625,63031.359375,7845183993,0.6730446781559275,0.6527253465905674
2021-10-03,OWID_WRL,,World,5367033949,2464225351,9169974,4950499,0.06105526017079332,0.020351751753582763,0.0008299914481764071,0.06135120993799983,0.0032423128238413894,0.003555275492221978,369016,7819.0,568211.0,17982882.0,7907754.0,392599.640625,59738.359375,7845379774,0.6707855208039416,0.653646464387462
2021-10-04,OWID_WRL,,World,5358146382,2473429663,9041404,4958110,0.06295987067281866,0.020986622743203308,0.0008708824425940927,0.061573512255397506,0.003275489832937705,0.0035879314183695507,369025,7611.0,562589.0,17401603.0,7997088.0,383011.27734375,58618.72265625,7845575560,0.6885903246788088,0.6560920577450609
2021-10-05,OWID_WRL,,World,5349218729,2482661230,8925407,4965984,0.06691565264872566,0.022305216483995253,0.0009336268923086645,0.06172760525094262,0.0032466836517293807,0.0036592684857599364,369034,7874.0,556711.0,17550554.0,8102984.0,388767.06640625,59820.93359375,7845771351,0.7343063580421894,0.6617207758402114
2021-10-06,OWID_WRL,,World,5340665005,2491491495,8836329,4974317,0.06722343476654995,0.02240781501009009,0.000962277434441384,0.06155146554638244,0.0032563575850860582,0.0037185697870777148,369043,8333.0,550944.0,17367221.0,8305875.0,407202.51953125,62996.48046875,7845967147,0.7417321172578257,0.666534873751135
2021-10-07,OWID_WRL,,World,5332267143,2500161835,8751148,4982820,0.06844832813955744,0.022816111098079985,0.0009468472022184975,0.06138508913344855,0.0033199771358427108,0.003845269480193288,369053,8503.0,543889.0,17391115.0,8479868.0,404335.0859375,62875.9140625,7846162947,0.7599618901828056,0.6702107823520618
2021-10-08,OWID_WRL,,World,5323903781,2508787486,8676378,4991106,0.06615786150795802,0.022052619385335304,0.0009019892863127909,0.06115685600604307,0.0032785333312566793,0.003993626823256877,369062,8286.0,537190.0,17703005.0,8824328.0,407082.515625,63623.484375,7846358752,0.7466198017176212,0.6737449695494027
2021-10-09,OWID_WRL,,World,5316211056,2516755987,8588587,4998932,0.06371645821741359,0.02123881686872268,0.0008437942120164819,0.06105078751603727,0.0032540566608319794,0.004059941469199194,369071,7826.0,530620.0,17454596.0,9225265.0,389477.12890625,61177.87109375,7846554563,0.7250434992751685,0.6762506989062584
2021-10-10,OWID_WRL,,World,5308893560,2524364367,8486271,5006179,0.06197822977801816,0.0206594064472967,0.0008089536617437742,0.06106946148667654,0.0034247552322528778,0.004227773984963891,369080,7247.0,524340.0,17299252.0,9419708.0,370763.1484375,58507.8515625,7846750378,0.7036701525948293,0.6794228200600121
2021-10-11,OWID_WRL,,World,5301165801,2532393943,8373409,5013044,0.06477330054646165,0.02159110103037946,0.0008550878142940348,0.06119168429489112,0.003439703394199056,0.004204976886222755,369090,6865.0,518252.0,18181661.0,9871211.0,355852.68359375,56402.31640625,7846946198,0.7317072276045963,0.6854391701980237
2021-10-12,OWID_WRL,,World,5293353032,2540490163,8278623,5020204,0.06813480165207957,0.022711599407194066,0.0009353004720712611,0.061186745670143455,0.003549188932704631,0.0041665849182411265,369099,7160.0,512383.0,18234438.0,9845525.0,366411.45703125,58345.54296875,7847142023,0.7613850984780572,0.6927009629695647
2021-10-13,OWID_WRL,,World,5284908082,2549196121,8205702,5027947,0.06896889241679295,0.022989630985712398,0.0009570174495734795,0.06100050915814394,0.0035418124040909743,0.004093497911260164,369108,7743.0,506542.0,18787110.0,9781063.0,380492.8046875,60871.1953125,7847337853,0.7698842560743032,0.698848253806387
2021-10-14,OWID_WRL,,World,5276378881,2557979287,8139718,5035800,0.07038322853808593,0.023461077643453697,0.0009618269330706543,0.06079178664420561,0.0034394990215720657,0.00401854856675659,369117,7853.0,500552.0,18718153.0,9630526.0,381139.60546875,61281.39453125,7847533687,0.7903123267847686,0.7040453862246254
2021-10-15,OWID_WRL,,World,5268259508,2566341885,8084504,5043629,0.06789083572739658,0.02263027664320045,0.0009043226399541641,0.060525914762365136,0.003444350448397568,0.003917038121993265,369126,7829.0,494828.0,18148100.0,9475379.0,385195.609375,62247.390625,7847729527,0.7614547943985157,0.7078731905898281
2021-10-16,OWID_WRL,,World,5259931375,2574926898,8016158,5050940,0.06575245129751793,0.021917482177632317,0.000839304814101718,0.060420091520152173,0.0034216455911583814,0.0038992683656244665,369136,7311.0,489322.0,18145732.0,9250071.0,368457.7265625,59829.2734375,7847925372,0.7399239206235799,0.710769029580752
2021-10-17,OWID_WRL,,World,5251756837,2583370709,7936006,5057668,0.06577803800574834,0.021926013409068724,0.0008267382862361747,0.060384026927399,0.0032809222765772706,0.0038672742413860856,369145,6728.0,484337.0,17997621.0,9240238.0,353267.29296875,57645.70703125,7848121221,0.7468156804289997,0.7146804580555001
2021-10-18,OWID_WRL,,World,5244305724,2591090288,7856833,5064229,0.0686291740911404,0.02287638717049313,0.0008925988372159622,0.0603633805122242,0.003301061743924872,0.003994893595651006,369154,6561.0,479208.0,17230606.0,9194025.0,349318.6796875,57277.3203125,7848317075,0.7834075495910665,0.7213179807829337
