date,S0,V0,I0,D0,beta,beta_v,gamma,theta,alpha,alpha0,pi,death_avg,recovery_case,new_full_vaccinated,new_boost_req,daily_case_non_vaccinated,daily_case_vaccinated,current_pol_N,daily_R0,avg_R0
2021-07-31,96938427,725594,79420,590,0.10340424199811195,0.034468083092490276,0.0011458071014857718,0.030571644422059934,4.96191255515934e-05,4.1345401487933555e-05,4081,91.0,2196.0,4565.0,0.0,7849.598682403564,19.401317596435547,97744032,2.0767315192792575,1.8432629830895193
2021-08-01,96927768,732801,85066,681,0.09804151314553866,0.032680508219138184,0.0015752474549173582,0.031622504878564876,5.161575559459396e-05,4.093877084440323e-05,4081,91.0,2428.0,4810.0,0.0,8144.678731918335,20.32126808166504,97746317,1.9143778495969597,1.8901980564010719
2021-08-02,96916789,740464,90533,815,0.09076443831827265,0.03025481265138245,0.0020655451603282782,0.03269526029182729,5.5067857785253214e-05,3.9164623527904805e-05,4081,134.0,2690.0,5003.0,0.0,8270.158409118652,20.841590881347656,97748602,1.7134720178376703,1.9338311144355822
2021-08-03,96905598,748732,95554,1002,0.08636258963503911,0.028787529667116295,0.0021139879021286395,0.033959855160432845,4.7252171795207584e-05,3.87321368312963e-05,4081,187.0,2960.0,5337.0,0.0,8147.251110076904,20.748889923095703,97750887,1.6358920625464355,1.9715940987627885
2021-08-04,96895132,756526,100309,1204,0.08059201528729848,0.026864007017772546,0.0025720523582131215,0.03535076613265011,4.829964003384353e-05,3.701124028756891e-05,4081,202.0,3245.0,4579.0,0.0,8180.930263519287,21.06973648071289,97753172,1.4745356256008402,2.0058162187165336
2021-08-05,96884731,764725,104539,1462,0.0779357433587157,0.02597858300833832,0.0027262552731516466,0.03710576913879031,5.233022688861728e-05,3.6614462297441206e-05,4081,258.0,3546.0,4680.0,0.0,8013.145286560059,20.854713439941406,97755458,1.3582713614069106,2.028309582104174
2021-08-06,96873879,773645,108471,1747,0.07511847426162428,0.025039492345258506,0.002627430373095113,0.038849093306044934,5.866390449404081e-05,3.231453134806638e-05,4081,285.0,3879.0,5070.0,0.0,8074.754930496216,21.24506950378418,97757743,1.232146378200777,2.059263618804165
2021-08-07,96862410,783517,112068,2032,0.07403554881040862,0.024678515853553087,0.00273048506264054,0.04043973301923832,7.045044579370367e-05,2.807850475510183e-05,4081,285.0,4214.0,5683.0,0.0,8074.505361557007,21.494638442993164,97760028,1.1193995517292499,2.0905340157229517
2021-08-08,96849652,794850,115473,2338,0.0727586893680804,0.024252897242091297,0.0027279104206178067,0.04201848051059555,9.431112859694013e-05,2.7678149232479992e-05,4082,306.0,4532.0,6824.0,0.0,8220.833963394165,22.16603660583496,97762314,1.0006447989866323,2.116942391968961
2021-08-09,96834480,808814,118652,2653,0.0705470863902935,0.023515699126548,0.0029413747766577894,0.043412668981559516,0.00014460758077792645,2.5963934874730068e-05,4082,315.0,4852.0,9134.0,0.0,8323.230251312256,22.76974868774414,97764600,0.8455514245464963,2.1363450263041885
2021-08-10,96814470,827946,121466,3002,0.06912297384050924,0.023040991269659035,0.0029802578499333147,0.04469563499250819,0.00020399843105047086,2.41561380318476e-05,4082,349.0,5151.0,14003.0,0.0,8290.916582107544,23.083417892456055,97766885,0.73824072730758,2.0931559013976115
2021-08-11,96788688,853105,124013,3364,0.07029154420700295,0.023430513226159452,0.002846475772701249,0.04575326780256909,0.00023920150495603998,2.227157658285721e-05,4082,362.0,5429.0,19750.0,0.0,8314.299003601074,23.70099639892578,97769171,0.7047061597515129,2.0324251595692786
2021-08-12,96759187,881910,126641,3717,0.069731586864081,0.023243860155448735,0.0026689618685891616,0.04667524735275306,0.000821462045862862,1.7008525831100166e-05,4082,353.0,5674.0,23152.0,0.0,8629.645811080933,25.354188919067383,97771456,0.5436869141144303,1.9643893158848276
2021-08-13,96673239,967289,129158,4055,0.0706390981423737,0.02354636559400059,0.0027021167871908824,0.04743027919292649,0.0009441702835563647,1.24058005834546e-05,4082,338.0,5911.0,79484.0,0.0,8739.44813156128,26.551868438720703,97773742,0.5294483580047799,1.8919986575219834
2021-08-14,96575214,1064675,131734,4404,0.07066924797204026,0.02355641565079928,0.00259614070778994,0.04822597051634354,0.0010230782394223348,1.033178253218669e-05,4082,349.0,6126.0,91276.0,0.0,9020.912963867188,30.0870361328125,97776028,0.5166922229016749,1.817672953295514
2021-08-15,96469481,1169818,134268,4746,0.06968096878175248,0.02322699046030774,0.0026216224267882147,0.04879047874400453,0.0012569778312231487,8.548336756201267e-06,4082,342.0,6353.0,98804.0,0.0,9195.209693908691,33.790306091308594,97778314,0.49345775170983697,1.6470676234622184
2021-08-16,96341253,1297615,136633,5098,0.06955016031539313,0.023183386474246885,0.002576244391911178,0.04922676073862098,0.0008725441813415953,6.935797770417566e-06,4082,352.0,6551.0,121260.0,0.0,9230.688621520996,37.311378479003906,97780600,0.5044817523297621,1.4857206793946978
2021-08-17,96250086,1388389,138960,5450,0.06738241953264482,0.02246080757880739,0.0024827288428324696,0.04956822107081174,0.0007966538333376095,5.76206988665739e-06,4082,352.0,6726.0,84062.0,0.0,9362.963565826416,42.036434173583984,97782886,0.49057419451427836,1.349037782804835
2021-08-18,96166443,1471945,140988,5795,0.06682619486569646,0.022275397866432487,0.002461202371833064,0.04989786364797004,0.0007244418905130694,4.755610263108827e-06,4083,345.0,6888.0,76678.0,0.0,9216.683670043945,44.31632995605469,97785172,0.4881714905665055,1.2304912804995571
2021-08-19,96089759,1548637,142919,6142,0.0679924118781919,0.022664137864637335,0.0024279486982136736,0.05008431349225785,0.0007265394411136775,4.520101689678393e-06,4083,347.0,7035.0,69667.0,0.0,9265.72555923462,47.27444076538086,97787458,0.4946744255057088,1.1246142478705523
2021-08-20,96012643,1625597,145014,6489,0.06896804584446466,0.022989349001594984,0.00235149709683203,0.05018825768546485,0.0007464016981386124,4.306108448022943e-06,4083,347.0,7158.0,69813.0,0.0,9548.702541351318,51.29745864868164,97789744,0.4995672210368783,1.0338685046990395
2021-08-21,95933401,1704528,147270,6830,0.06962247157080308,0.02320748988409375,0.0023765872207510016,0.050193522102261155,0.0008401453384127073,4.106707318853966e-06,4083,341.0,7278.0,71664.0,0.0,9819.581295013428,55.418704986572266,97792030,0.49722478821909877,0.9501787793249382
2021-08-22,95844982,1792507,149646,7180,0.06978710239062434,0.02326236736738095,0.0024257247103163467,0.05010491426433049,0.0008358392672218727,3.905144208189243e-06,4083,350.0,7392.0,80598.0,0.0,10058.427848815918,59.57215118408203,97794316,0.4988266618955777,0.8783572245963959
2021-08-23,95756870,1880105,152084,7543,0.06977275327408967,0.023257585127293107,0.0023868388522132506,0.050077588700981036,0.0005663405617072242,3.1913107954935726e-06,4083,363.0,7498.0,80111.0,0.0,10235.193286895752,63.80671310424805,97796603,0.5225337674561878,0.8233858425039394
2021-08-24,95694477,1941942,154563,7906,0.07109541077015809,0.023698467800519974,0.0023485568991285107,0.04993433098477643,0.0005656230237256893,2.5747421905687488e-06,4083,363.0,7616.0,54231.0,0.0,10390.000373840332,67.99962615966797,97798889,0.5332175760554073,0.7754208563719008
2021-08-25,95631821,2003777,157307,8269,0.07171446236585029,0.023904817741200762,0.002263090644408704,0.049838850146528765,0.0006999657518528178,2.4952873160804688e-06,4083,363.0,7718.0,54127.0,0.0,10752.267562866211,72.73243713378906,97801175,0.5251713245380519,0.73077286335005
2021-08-26,95556071,2078546,160219,8625,0.07319607396578012,0.024398689444407335,0.0022718903500833234,0.04976313670663279,0.0010105689669422317,1.9244212830822456e-06,4083,356.0,7840.0,66939.0,0.0,11030.955993652344,77.04400634765625,97803462,0.516311962565697,0.6897801964528611
2021-08-27,95450260,2183075,163423,8989,0.07314107870759709,0.024380360209729952,0.002257944108234459,0.04968088947088231,0.001318676344067782,1.8322770911094892e-06,4083,364.0,7973.0,96566.0,0.0,11457.921981811523,83.07801818847656,97805748,0.5061422895324794,0.6539905142870278
2021-08-28,95314934,2317053,166689,9358,0.07360322143663409,0.024534405867922295,0.002177708187102928,0.04958335583031874,0.0013975564280154023,1.2947480751959832e-06,4083,369.0,8119.0,125868.0,0.0,11665.068061828613,88.93193817138672,97808035,0.5086621254075977,0.6242429213360954
2021-08-29,95171971,2458515,170114,9721,0.07515994759747621,0.02505331402384749,0.00207507906462725,0.049443314483228896,0.0014174025958712782,1.2202487502572486e-06,4084,363.0,8265.0,133208.0,0.0,11956.117813110352,96.88218688964844,97810322,0.5211551224307971,0.5992585116752093
2021-08-30,95026826,2601809,173898,10074,0.07293805394621299,0.024312682310354855,0.002029925588563411,0.04927026187765242,0.0011840656432240825,1.1530435138881738e-06,4084,353.0,8411.0,134897.0,0.0,12440.87435913086,107.12564086914062,97812608,0.5144886741357634,0.5785380257033972
2021-08-31,94904168,2722887,177412,10427,0.07170031361482204,0.023900103100774294,0.0019897188465267286,0.04921876761436656,0.0011244184710604709,3.6725718057409475e-07,4084,353.0,8568.0,112518.0,0.0,12322.537384033203,112.46261596679688,97814895,0.508228007741743,0.5622494513209924
2021-09-01,94787290,2838324,180787,10780,0.07181138848729125,0.02393713088113493,0.0018972603118587066,0.04915729560200678,0.0009145951948707066,3.5232047493244637e-07,4084,353.0,8732.0,106712.0,0.0,12341.96590423584,118.03409576416016,97817182,0.5195322374179056,0.5497805003254603
2021-09-02,94690187,2933895,184263,11123,0.07316996480198255,0.02438999096396626,0.0018289075940367844,0.049190559146437426,0.0008477647162813589,3.4084377711999843e-07,4084,343.0,8887.0,86692.0,0.0,12580.429893493652,125.57010650634766,97819469,0.5333144037019273,0.5405645537882267
2021-09-03,94599022,3023224,188048,11460,0.07133140905421774,0.023777137659671606,0.0018027312175614737,0.049099166170339485,0.0008487614103078844,3.307726889279491e-07,4084,337.0,9064.0,80275.0,0.0,13051.206451416016,134.79354858398438,97821755,0.5213054907874795,0.532483237764423
2021-09-04,94507912,3112744,191586,11799,0.0712684331868066,0.023756143519758754,0.0017381228273464658,0.04913198250394079,0.0008960942850326481,3.212598718069067e-07,4084,339.0,9233.0,80292.0,0.0,12971.814270019531,138.18572998046875,97824042,0.5184679285409013,0.5257696925081897
2021-09-05,94412182,3206838,195176,12132,0.06833702459364194,0.022779008065088084,0.001654916588105095,0.04924785834323892,0.0008843244325417215,3.118336332594145e-07,4084,333.0,9413.0,84688.0,0.0,13191.176971435547,144.82302856445312,97826329,0.4978615585463666,0.5195578440224167
2021-09-06,94317962,3299939,198259,12455,0.06888739766920422,0.022962466010505007,0.0015989185862936865,0.04945046630922178,0.0010500544871997982,3.358008393477201e-07,4084,323.0,9612.0,83491.0,0.0,12872.258743286133,145.7412567138672,97828616,0.49279911392698506,0.5138500381092177
2021-09-07,94207897,3408774,201459,12772,0.06782685971725487,0.02260895481665723,0.0016330866330121763,0.04969745705081431,0.0013097203439363955,3.358008393477201e-07,4084,317.0,9804.0,99039.0,0.0,13167.435272216797,153.56472778320312,97830903,0.4746481755936482,0.5088908183881218
2021-09-08,94073487,3542167,204435,13101,0.06559793876039714,0.02186597702294819,0.0016288795949812899,0.050035463594785626,0.0015968367248357462,3.358008393477201e-07,4085,329.0,10012.0,123386.0,0.0,13158.295455932617,158.7045440673828,97833191,0.4505309494250376,0.5050646294242831
2021-09-09,93912500,3702613,206930,13434,0.06543829231236764,0.02181276301308979,0.0016092398395592712,0.050533997003817714,0.0018039451454331347,3.358008393477201e-07,4085,333.0,10229.0,150220.0,0.0,12895.152130126953,161.84786987304688,97835478,0.4423225702264002,0.5023803199249449
2021-09-10,93732214,3882474,209309,13767,0.06477795966859641,0.02159265499392194,0.0014906191324787754,0.05097726328060427,0.0014774216128536147,3.358008393477201e-07,4085,333.0,10457.0,169413.0,0.0,12998.17709350586,170.82290649414062,97837765,0.44031887860952634,0.4995893536305584
2021-09-11,93582859,4031617,211496,14079,0.06337768090637905,0.021125894845104135,0.0014752052048265687,0.051466694405567955,0.001550380069717804,3.358008393477201e-07,4085,312.0,10670.0,138482.0,0.0,12989.652221679688,179.3477783203125,97840052,0.4258052906173442,0.4971437254264569
2021-09-12,93427058,4187586,213304,14391,0.06132891069470461,0.02044297261251265,0.0015095825676030455,0.05198683568990736,0.0015861571903912819,3.358008393477201e-07,4085,312.0,10885.0,145089.0,0.0,12820.888916015625,184.111083984375,97842340,0.40738343806642247,0.49414731875745005
2021-09-13,93268479,4346863,214571,14713,0.061036100461102034,0.020345368686726494,0.001454064155920418,0.05264457918358026,0.0016196790233984934,3.358008393477201e-07,4085,322.0,11089.0,148190.0,0.0,12491.37060546875,186.62939453125,97844627,0.4004865552218149,0.49106648117169377
2021-09-14,93107031,4509217,215641,15025,0.05946548133569789,0.01982182844672068,0.0014422118242820242,0.05325054140910124,0.001549786272720066,3.358008393477201e-07,4085,312.0,11296.0,151065.0,0.0,12484.056335449219,193.94366455078125,97846915,0.38711778384429746,0.48844217965334574
2021-09-15,92952626,4664993,216246,15336,0.05791886431022694,0.01930628984797368,0.0014058063501752635,0.05387382888007177,0.0015280364268323923,3.358008393477201e-07,4085,311.0,11483.0,144296.0,0.0,12202.016860961914,196.98313903808594,97849202,0.3735090740436993,0.48471427313848997
2021-09-16,92800785,4818675,216389,15640,0.05663119266867109,0.018877063981009138,0.001358664257425285,0.05456377172591952,0.0014587053325193695,3.358008393477201e-07,4085,304.0,11650.0,142035.0,0.0,11897.959884643555,199.0401153564453,97851490,0.3622114087363755,0.48096989313669924
2021-09-17,92655882,4965849,216111,15934,0.05524105683938988,0.018413685319226145,0.0012678669757670827,0.05529565824969576,0.0015526807004006477,3.354703040659544e-07,4085,294.0,11807.0,135369.0,0.0,11621.845428466797,201.15457153320312,97853777,0.3480239224777543,0.4770434428270263
2021-09-18,92502799,5121664,215393,16208,0.054164676820136155,0.018054890661096414,0.0011978105138049982,0.05604638962268969,0.0015010896976332421,3.344714790746884e-07,4085,274.0,11950.0,143865.0,0.0,11304.054779052734,201.94522094726562,97856065,0.33800900217313495,0.47232411989069334
2021-09-19,92355002,5272589,214295,16466,0.053083032627941874,0.017694345243888437,0.001166616113301757,0.056664877855292936,0.0015131611299502767,3.317102673719159e-07,4086,258.0,12072.0,138855.0,0.0,11028.459991455078,203.54000854492188,97858353,0.3278082934966526,0.4668359428556307
2021-09-20,92206603,5424479,212842,16716,0.0533066225155608,0.01776887349634552,0.001155786921754165,0.05744167034701798,0.0018753103769985021,3.236779793463045e-07,4086,250.0,12143.0,139748.0,0.0,10735.698013305664,204.30198669433594,97860641,0.32080235331909546,0.4605272642083168
2021-09-21,92025079,5609616,211270,16962,0.05367437860013886,0.017891459819354,0.0011454536848582383,0.058200407062053296,0.0023536518615919198,3.186758294151846e-07,4086,246.0,12226.0,172916.0,0.0,10690.363327026367,209.6366729736328,97862928,0.3154419438954533,0.453542850068244
2021-09-22,91799899,5838500,209612,17204,0.052941034970686085,0.017647012624067676,0.0011258897391370722,0.05880388527374387,0.002837051030954664,3.122289787102183e-07,4086,242.0,12296.0,216595.0,0.0,10663.330108642578,216.66989135742188,97865216,0.30581779885259336,0.44598163373766764
2021-09-23,91531120,6111263,207680,17440,0.052700320075239435,0.017566775383819254,0.0011122881355932204,0.05932684899845917,0.0033810904718031953,2.996402667988862e-07,4086,236.0,12326.0,260441.0,0.0,10409.321365356445,220.6786346435547,97867504,0.3000680639619664,0.4376891409495424
2021-09-24,91213476,6433052,205592,17671,0.05267348327598242,0.017557826738496988,0.0011041285653138255,0.059832094634032454,0.00378742278081174,5.023516402576234e-07,4086,231.0,12321.0,309475.0,0.0,10236.186630249023,227.81336975097656,97869792,0.296500034393718,0.4285796620963567
2021-09-25,90859980,6790807,203394,17898,0.05300583743559945,0.01766860998352029,0.0010914776247086934,0.060208265730552525,0.004078671367670099,1.3949109677858556e-06,4086,227.0,12301.0,345464.0,0.0,10092.728607177734,237.27139282226562,97872080,0.29612137513493,0.4187087423989661
2021-09-26,90481434,7173629,201184,18120,0.052152197091972274,0.01738406555492565,0.0010835851757595037,0.060556505487513915,0.004323914655266275,1.7845138176541534e-06,4086,222.0,12246.0,370588.0,0.0,10008.653579711914,249.34642028808594,97874368,0.2893684415622337,0.40875082038509747
2021-09-27,90082540,7577039,198739,18338,0.052429939338437245,0.01747664758344452,0.0010667257055736418,0.06090903144324969,0.00434724640897187,2.0077879283936885e-06,4086,218.0,12183.0,391234.0,0.0,9699.660949707031,256.33905029296875,97876657,0.28932336142845194,0.3987514657986573
2021-09-28,89683370,7980743,196281,18550,0.052235447053399345,0.017411816592605274,0.0010444210086559575,0.06121835531712188,0.004279589362281791,2.122844194501075e-06,4086,212.0,12105.0,391611.0,0.0,9590.118041992188,268.8819580078125,97878945,0.28705971954026116,0.3890106716830085
2021-09-29,89292187,8376557,193733,18755,0.052946493332811234,0.017648833560148163,0.0010478338744560813,0.061522817485921345,0.004044284382083629,2.1629183028846757e-06,4087,205.0,12016.0,383808.0,0.0,9394.3388671875,278.6611328125,97881233,0.2899746362482904,0.3794509049737891
2021-09-30,88923716,8749585,191261,18958,0.05107754107568507,0.017025844814263502,0.0010143207449506172,0.061695797888748884,0.0037036013851393062,2.175379937941001e-06,4087,203.0,11919.0,361123.0,0.0,9357.392303466797,292.6076965332031,97883521,0.27985822812369004,0.3702369902633685
2021-10-01,88587500,9090724,188433,19152,0.05037796564964696,0.016792655186848433,0.0009764743967351791,0.06189998567129961,0.00340090870299444,2.175379937941001e-06,4087,194.0,11800.0,329338.0,0.0,8874.91958618164,291.0804138183594,97885810,0.2760458142141344,0.3611856792340873
2021-10-02,88279627,9403664,185470,19336,0.049381139873249776,0.016460379265048723,0.0009597239445732463,0.062107079312018115,0.003072554863957157,2.175379937941001e-06,4087,184.0,11664.0,301278.0,0.0,8591.130096435547,293.8699035644531,97888098,0.27072821509241923,0.3530516389043519
2021-10-03,88002119,9686427,182326,19514,0.049493178222259036,0.0164977249589523,0.0009214264559086471,0.06239373430009982,0.0027801944090093222,2.175379937941001e-06,4087,178.0,11519.0,271244.0,0.0,8259.721160888672,293.2788391113281,97890387,0.27129995028137854,0.34540057721608075
2021-10-04,87751338,9942462,179192,19682,0.04818984223113676,0.016063280691717956,0.0009040582168846823,0.06263672485378811,0.002641247456541527,2.175379937941001e-06,4087,168.0,11376.0,244663.0,0.0,8112.356597900391,297.6434020996094,97892675,0.26379533178129905,0.33787561926869286
2021-10-05,87513816,10185464,175839,19844,0.04587522419701911,0.01529174142203916,0.0008758011590147806,0.06298375218239412,0.00237896150223561,2.175379937941001e-06,4087,162.0,11224.0,231773.0,0.0,7740.654357910156,292.34564208984375,97894964,0.25106887358669433,0.33103073124620436
2021-10-06,87300408,10404744,172101,19998,0.04410628307891548,0.01470209473596819,0.0008541495982010564,0.06355570275593983,0.0024109394558244584,2.175379937941001e-06,4087,154.0,11075.0,208192.0,0.0,7211.2354736328125,279.7645263671875,97897252,0.23922653745447311,0.3241565457305828
2021-10-07,87085172,10626169,168054,20145,0.04263022429490948,0.014210073867921478,0.0008271150939578945,0.06415794923060444,0.0025951145576404923,2.175379937941001e-06,4087,147.0,10938.0,210476.0,0.0,6769.079742431641,268.9202575683594,97899541,0.22846927380287096,0.31754339558076505
2021-10-08,86854824,10862956,163765,20284,0.04096650642736929,0.01365550321660814,0.0008060330351418191,0.06491008457240559,0.002823239840136067,2.175379937941001e-06,4087,139.0,10782.0,225996.0,0.0,6372.7962646484375,259.2037353515625,97901830,0.21639678208874955,0.31110264704551477
2021-10-09,86605690,11118809,159203,20416,0.039929917115695206,0.013309973324574599,0.0007851610836479212,0.06579021752102661,0.0031196564519304225,2.175379937941001e-06,4087,132.0,10630.0,245212.0,0.0,5951.866134643555,248.1338653564453,97904119,0.207436986982095,0.30470905700898937
2021-10-10,86331927,11399471,154468,20541,0.03905012749024002,0.013016709867736164,0.0007898075976901364,0.066809954165264,0.0033699351783230435,1.754467324478953e-07,4088,125.0,10474.0,270180.0,0.0,5623.350051879883,240.6499481201172,97906408,0.1990529284757854,0.2979450078948226
2021-10-11,86037725,11700728,149579,20663,0.03908245671387931,0.013027485307982483,0.0007955662225312376,0.06784374811972269,0.003747728099518311,1.7092952227096605e-07,4088,122.0,10320.0,290933.0,0.0,5318.893569946289,234.10643005371094,97908696,0.195559087369839,0.2912447023708255
2021-10-12,85712198,12033322,144682,20782,0.03734260173520808,0.012447534475932415,0.0008086700487966713,0.0687784244066297,0.004092789644932557,2.49307711439662e-07,4088,119.0,10148.0,322446.0,0.0,5137.125,232.875,97910985,0.18387529120222793,0.28455684435282186
2021-10-13,85358726,12394083,139565,20899,0.03811580307416935,0.012705267529388895,0.0008168237022176048,0.06985275677999499,0.004146266177954091,6.454692591116195e-07,4088,117.0,9951.0,350802.0,0.0,4729.664047241211,221.33595275878906,97913274,0.18477576507573293,0.2779987895927311
2021-10-14,85002245,12757741,134564,21013,0.03933584210338413,0.013111947138157182,0.0008100234832496061,0.07078416218305045,0.004226888337693251,3.041290644529295e-05,4088,114.0,9749.0,353920.0,0.0,4637.542984008789,224.45701599121094,97915564,0.19061997655755117,0.27168533386282756
2021-10-15,84640807,13126168,129755,21122,0.03973412916788036,0.013244707951827923,0.000816924203306231,0.07153481561404185,0.004377356611316695,2.095051637873383e-05,4088,109.0,9525.0,359295.0,377.0,4595.111022949219,229.88897705078125,97917853,0.1895164693228415,0.26577209813559505
2021-10-16,84268182,13505677,125054,21228,0.041069633894337466,0.013689878377490835,0.0008156476402194252,0.07216082652294209,0.004416305057191946,2.4804382971120984e-05,4088,106.0,9282.0,370503.0,261.0,4456.621170043945,230.3788299560547,97920142,0.1944598842978344,0.2603810757873456
2021-10-17,83894002,13886514,120584,21330,0.04106078384544163,0.013686929151726278,0.0008044184966496384,0.07270450474358124,0.004877643092905324,2.9957120540130213e-05,4088,102.0,9024.0,372154.0,318.0,4419.875244140625,236.124755859375,97922431,0.19274828375873373,0.2553104582504415
2021-10-18,83483024,14304072,116196,21427,0.04128255084046215,0.013760849348640799,0.0008003717856036352,0.0731264415298289,0.00496696190301682,7.5013599530383e-05,4088,97.0,8767.0,409205.0,396.0,4241.95100402832,234.0489959716797,97924720,0.1958114216608449,0.25042566632887225
2021-10-19,83067406,14726154,111929,21520,0.0416487255593393,0.013882908189327423,0.0007772784533052202,0.07326966201788634,0.004382970590570434,0.00011578039652365964,4088,93.0,8497.0,414657.0,1050.0,4089.4371337890625,233.5628662109375,97927010,0.20176046198380074,0.2457368167353712
2021-10-20,82703130,15096732,107829,21607,0.04360042206580727,0.014533474976278354,0.0007604633261923973,0.07322705394652644,0.004935230343457128,0.00011220971289626037,4089,87.0,8201.0,364082.0,1674.0,3954.3262481689453,233.6737518310547,97929299,0.20947266660360264,0.24158948970181307
2021-10-21,82294751,15511085,104063,21689,0.04630883534855136,0.015436278301335019,0.0007591555115651096,0.07309033950587625,0.0051938184604999665,0.00014525095698696985,4089,82.0,7896.0,408159.0,1658.0,3970.4120025634766,241.58799743652344,97931589,0.22468288659757085,0.23830755422510666
2021-10-22,81867578,15943849,100682,21768,0.04805385019477776,0.016017950562181523,0.0007647841719473192,0.07264456407302199,0.005499148853133825,0.00018364448222308555,4089,79.0,7606.0,427424.0,2213.0,4049.5758514404297,254.4241485595703,97933878,0.23646406775440149,0.2358239118469043
2021-10-23,81418295,16398429,97598,21845,0.04922362974683467,0.01640787612209214,0.000758212258447919,0.07204041066415295,0.005784265032744647,0.00020447080076103615,4089,77.0,7314.0,450202.0,2882.0,4044.445770263672,262.5542297363281,97936168,0.24483043660833,0.2338292629995429
2021-10-24,80948736,16873046,94755,21919,0.04979760036944414,0.016599201078401536,0.0007493008284523244,0.07117302517017572,0.005890938176089876,0.00022325546950659105,4089,74.0,7031.0,470945.0,3300.0,3993.8656616210938,268.13433837890625,97938457,0.25168984084345947,0.2323517072426089
2021-10-25,80473760,17352885,92111,21990,0.05180976662852983,0.017269923791047182,0.0007490961991510243,0.07018705692045467,0.006185258324800706,0.00021546849383607578,4089,71.0,6744.0,476864.0,3709.0,3900.0247802734375,270.9752197265625,97940747,0.26390406013744383,0.23171460096943575
2021-10-26,79977846,17853351,89780,22059,0.05469279069504165,0.01823093080979761,0.0007574069948763644,0.06912452662062821,0.0059342932914954755,0.00018259877216779616,4089,69.0,6465.0,497751.0,3675.0,3921.1550903320312,281.84490966796875,97943037,0.28099311067635446,0.23134268765526236
2021-10-27,79504492,18330892,87814,22127,0.058729333443241966,0.019576442155418473,0.0007402008791308903,0.06798460382171408,0.005773636009713591,0.0001780055157897354,4089,68.0,6206.0,474612.0,3189.0,4009.6441040039062,298.35589599609375,97945326,0.30693102459971827,0.2311083268810701
2021-10-28,79046530,18792606,86287,22192,0.06267087155538573,0.020890290668079205,0.0007301215710361932,0.06681191836545482,0.005323421484672064,0.00015825372797998447,4089,65.0,5970.0,459030.0,3184.0,4186.265655517578,321.7343444824219,97947616,0.3330463056557379,0.2311664177383892
2021-10-29,78626310,19216171,85169,22255,0.06628668654426735,0.02209556170994187,0.00071622303889913,0.06559898554638424,0.004863232115112292,0.00013280481213314967,4089,63.0,5765.0,420798.0,2888.0,4364.15380859375,345.84619140625,97949906,0.3578281905391897,0.23157506126032623
2021-10-30,78243897,19601560,84422,22316,0.06990810690415197,0.02330270018117987,0.0006988699628059037,0.06430788183175001,0.004497705413974289,0.00012004146112428921,4089,61.0,5587.0,382378.0,2459.0,4531.8104248046875,369.1895751953125,97952196,0.38508851461166943,0.23344329648405898
2021-10-31,77891538,19956530,84042,22375,0.07379787642623227,0.024599291845759166,0.0007020299374122463,0.06286142642964232,0.004143197136528097,0.00011054025745593256,4090,59.0,5429.0,351918.0,2252.0,4714.324523925781,393.67547607421875,97954486,0.41636794014927037,0.236542537583991
2021-11-01,77567989,20282299,84053,22434,0.0769216824645208,0.025640559898782205,0.0007019380628888915,0.061235173045578385,0.003716597568204836,9.747415326047885e-05,4090,59.0,5283.0,322720.0,2097.0,4931.808410644531,421.19158935546875,97956776,0.44605638025902533,0.24061885029970984
2021-11-02,77278426,20573733,84413,22493,0.08006706625404175,0.02668902646884333,0.0007344840249724568,0.05969459680380984,0.0035970582417840995,8.870533763235262e-05,4090,59.0,5147.0,288289.0,1861.0,5119.765197753906,446.23480224609375,97959066,0.47484413988783225,0.2454132513649957
2021-11-03,76998788,20854895,85117,22555,0.08198167615251627,0.02732722280557958,0.0007166605965905754,0.058155245133169636,0.003255051228471799,8.32897950464694e-05,4090,62.0,5039.0,277975.0,1702.0,5331.837249755859,473.1627502441406,97961356,0.50103110355374,0.251391310795835
2021-11-04,76746222,21108721,86086,22616,0.08499920209358243,0.028333066693911786,0.0007202100225356039,0.05666426596659155,0.0032031674395166625,7.641391145916735e-05,4090,61.0,4950.0,250635.0,1607.0,5484.817779541016,495.1822204589844,97963646,0.5313963806467696,0.2586231177479054
2021-11-05,76498067,21357787,87404,22678,0.08754415883768066,0.029181387677966072,0.000709349686513203,0.055203423184293623,0.0034121646248376964,7.163663391481822e-05,4090,62.0,4878.0,245831.0,1476.0,5732.439025878906,525.5609741210938,97965937,0.5577980447051101,0.26729114947314614
2021-11-06,76234363,21622075,89048,22740,0.08957841313367164,0.02985947094927791,0.0007074836043482167,0.053735064235019316,0.0035135205340901168,7.691213389016507e-05,4090,62.0,4825.0,261024.0,1386.0,5974.944152832031,556.0558471679688,97968227,0.5864533518275896,0.2771470131557633
2021-11-07,75963701,21893018,90994,22803,0.09098397283629452,0.03032799193383255,0.0007143328131525155,0.05235510033628591,0.0037961420128524016,6.604845386401793e-05,4090,63.0,4785.0,267851.0,1510.0,6207.1617431640625,586.8382568359375,97970517,0.6049776395311973,0.28845812232288026
2021-11-08,75672063,22184675,93201,22868,0.09225379037795878,0.030751263276263555,0.0007188764069055053,0.05114751987639617,0.00403779129446217,5.9906218207266064e-05,4090,65.0,4764.0,288369.0,1284.0,6419.310363769531,616.6896362304688,97972808,0.6237636060743634,0.3010696742975427
